@relation whatever

@attribute Distancia_CA1 numeric
@attribute Distancia_CA2 numeric
@attribute Distancia_CA3 numeric
@attribute Distancia_CA4 numeric
@attribute Distancia_A+C1 numeric
@attribute Distancia_A+C2 numeric
@attribute Distancia_A+C3 numeric
@attribute Distancia_A+C4 numeric
@attribute Distancia_CA1-CA2 numeric
@attribute Distancia_CA1-CA3 numeric
@attribute Distancia_CA1-CA4 numeric
@attribute Distancia_CA2-CA3 numeric
@attribute Distancia_CA2-CA4 numeric
@attribute Distancia_CA3-CA4 numeric
@attribute Distancia_AC1-AC2 numeric
@attribute Distancia_AC1-AC3 numeric
@attribute Distancia_AC1-AC4 numeric
@attribute Distancia_AC2-AC3 numeric
@attribute Distancia_AC2-AC4 numeric
@attribute Distancia_AC3-AC4 numeric
@attribute Angulo_CA1-C_1 numeric
@attribute Angulo_CA2-C_2 numeric
@attribute Angulo_CA3-C_3 numeric
@attribute Angulo_CA4-C_4 numeric
@attribute Angulo_CA1-CA2 numeric
@attribute Angulo_CA1-CA3 numeric
@attribute Angulo_CA1-CA4 numeric
@attribute Angulo_CA2-CA3 numeric
@attribute Angulo_CA2-CA4 numeric
@attribute Angulo_CA3-CA4 numeric
@attribute Angulo_AC1-AC2 numeric
@attribute Angulo_AC1-AC3 numeric
@attribute Angulo_AC1-AC4 numeric
@attribute Angulo_AC2-AC3 numeric
@attribute Angulo_AC2-AC4 numeric
@attribute Angulo_AC3-AC4 numeric
@attribute Torsion_aa1 numeric
@attribute Torsion_aa2 numeric
@attribute Torsion_aa3 numeric
@attribute Torsion_aa4 numeric
@attribute Phi_aa1 numeric
@attribute Phi_aa2 numeric
@attribute Phi_aa3 numeric
@attribute Psi_aa1 numeric
@attribute Psi_aa2 numeric
@attribute Psi_aa3 numeric
@attribute Omega_aa1 numeric
@attribute Omega_aa2 numeric
@attribute Omega_aa3 numeric
@attribute Hidrofobicidad_H numeric
@attribute Hidrofobicidad_K numeric
@attribute Hidrofobicidad_W numeric
@attribute Total_Aminoacidos numeric
@attribute No_Polares numeric
@attribute Polares_Neutros numeric
@attribute Polares_Positivos numeric
@attribute Polares_Negativos numeric
@attribute O_c3 numeric
@attribute C_c3 numeric
@attribute atomos_c3 numeric
@attribute N_c4 numeric
@attribute O_c4 numeric
@attribute C_c4 numeric
@attribute atomos_c4 numeric
@attribute atomos_sitio numeric
@attribute C-C numeric
@attribute C-O numeric
@attribute C-N numeric
@attribute O-O numeric
@attribute O-N numeric
@attribute N-N numeric
@attribute Inter_totales numeric
@attribute Desvi_est_int numeric
@attribute Inter_funci numeric
@attribute Desv_est_fun numeric
@attribute energia_captacion_c3 numeric
@attribute energia_captacion_c4 numeric
@attribute energia_captacion_4aa numeric
@attribute Radio_Sitio_Menor numeric
@attribute Radio_Sitio_Mayor numeric
@attribute Radio_Sitio_Prom numeric
@attribute Radio_Sitio_Desvi numeric
@attribute Total_aa_sitio numeric
@attribute volumen_c3 numeric
@attribute volumen_c4 numeric
@attribute Smallest_alpha numeric
@attribute Optimal_alpha numeric
@attribute class {1,0}


@data
5.78126455297 , 5.78355564275 , 5.87768255531 , 7.068292354 , 5.78126455297 , 5.03717303158 , 5.87768255531 , 6.03658858559 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78822357344 , 7.17182303931 , 7.82297700469 , 2.43973600115 , 3.45523555655 , 2.41631966402 , 73.4655300908 , 112.243506581 , 56.1890242771 , 63.4158351159 , 37.9758720638 , 75.9183955365 , 84.7961218638 , 38.0464757928 , 52.2065825546 , 32.2126113888 , 51.9857566279 , 75.9183955365 , 82.8691536402 , 24.2993089784 , 34.9039760953 , 23.3532541622 , 179.165611497 , 157.871220938 , 96.2718920485 , 91.5353219701 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 11.0 , -10.4 , 2.35 , 8 , 25.0 , 62.5 , 0.0 , 12.5 , 0 , 0 , 0 , 16.0 , 8.0 , 75.0 , 12 , 13 , 92 , 56 , 36 , 6 , 6 , 6 , 202 , 29.8730647909 , 28 , 4.83735464898 , 2.4 , 15.0 , 50.4 , 2.88542152414 , 6.45700059272 , 5.31611487214 , 1.81248350549 , 8 , 453.65 , 1006.22 , 18.3729 , 18.3729 , 0 
6.3268750295 , 6.62322340065 , 6.66743873008 , 7.88264917656 , 6.3268750295 , 5.81381546595 , 6.66743873008 , 6.76397502525 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 50.0323154565 , 116.162347807 , 74.1796222124 , 57.9932466173 , 34.0483446139 , 66.9381633216 , 28.1359147528 , 32.8907088765 , 45.8759475603 , 73.0641794936 , 22.6807685776 , 66.9381633216 , 20.9302441661 , 44.4659516185 , 30.7190726643 , 71.240390718 , 28.9392510959 , 1.99845528795 , 163.183660674 , 20.6379711178 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 100.0 , 0.0 , 1 , 0.0 , 16.0 , 83.0 , 6 , 7 , 80 , 48 , 18 , 4 , 0 , 6 , 156 , 25.7875939165 , 32 , 6.17521929435 , 1.2 , 2.6 , 7.6 , 3.64971263111 , 6.6859785203 , 5.14946545394 , 1.50818620155 , 6 , 490.73 , 869.04 , 14.1576 , 15.1245 , 1 
6.11887846348 , 6.15837423114 , 6.18587279875 , 7.6854679779 , 6.11887846348 , 6.15837423114 , 5.43717361484 , 6.56200349451 , 7.17182303931 , 3.80204085335 , 3.76923917755 , 3.76283533063 , 8.71614067459 , 5.77118561023 , 7.17182303931 , 2.43973600115 , 2.41631966402 , 4.78822357344 , 7.82297700469 , 3.45523555655 , 49.8959494671 , 73.3572533375 , 112.87147299 , 60.9559964373 , 71.4858618592 , 35.9914776977 , 28.9504313177 , 35.4943854723 , 77.1695168915 , 47.6730755443 , 71.4858618592 , 23.4326767846 , 21.6058089723 , 48.2862486446 , 75.8291558805 , 31.7422457108 , 28.2382542698 , 179.165611497 , 243.632317479 , 20.6379711178 , 15.4201927124 , 49.14546397 , 276.239410165 , 100.12747443 , 18.9436937182 , 116.349683191 , 1 , 1 , -1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 100.0 , 0.0 , 1 , 10.0 , 10.0 , 80.0 , 10 , 11 , 88 , 52 , 20 , 4 , 0 , 6 , 170 , 28.3019433962 , 30 , 5.70379990299 , 1.2 , 2.6 , 50.4 , 3.32773659731 , 6.40732865656 , 5.05705772105 , 1.58965067119 , 6 , 488.71 , 900.57 , 14.2518 , 15.1245 , 0 
5.73288767039 , 6.31153451425 , 6.72814683783 , 7.32892585835 , 5.73288767039 , 5.38982241426 , 6.72814683783 , 6.18503795752 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 49.7690125589 , 121.304766674 , 79.6227217205 , 55.5461477961 , 36.4020049668 , 69.7513761425 , 30.5433281505 , 33.349739544 , 49.370127835 , 76.5074192129 , 25.0976221122 , 69.7513761425 , 22.9930983008 , 44.8806646266 , 33.858032458 , 74.4413724583 , 28.9392510959 , 1.99845528795 , 163.183660674 , 20.6379711178 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 100.0 , 0.0 , 1 , 25.0 , 0.0 , 75.0 , 8 , 9 , 104 , 56 , 22 , 4 , 0 , 6 , 192 , 32.8663962125 , 40 , 6.98569967863 , 1.2 , 14.3 , 52.4 , 3.00833577376 , 5.90943377924 , 4.71277878505 , 1.80247027533 , 6 , 460.46 , 966.49 , 14.1576 , 15.1245 , 0 
5.60734782453 , 5.61748186404 , 5.78625163893 , 6.85386156626 , 4.87366712921 , 5.61748186404 , 5.7675416053 , 5.85441181015 , 3.76283533063 , 3.80204085335 , 5.77118561023 , 7.17182303931 , 8.71614067459 , 3.76923917755 , 4.78822357344 , 1.33119434071 , 3.45523555655 , 5.98443005789 , 7.82297700469 , 3.16314280709 , 111.411713604 , 73.69520321 , 58.2528183226 , 64.7541219834 , 39.1722211854 , 38.9470409647 , 54.0629279712 , 77.9227025537 , 88.0945145119 , 33.3581299954 , 53.7445383928 , 10.6757668641 , 36.1336471729 , 63.4066371257 , 85.9623619033 , 31.5755071446 , 1.99845528795 , 189.230386458 , 96.2718920485 , 91.5353219701 , 276.239410165 , 49.14546397 , 15.4201927124 , 116.349683191 , 18.9436937182 , 100.12747443 , -1 , 1 , 1 , 11.32 , -13.2 , 1.22 , 7 , 14.2857142857 , 71.4285714286 , 0.0 , 14.2857142857 , 0.0 , 66.0 , 3 , 18.0 , 9.0 , 72.0 , 11 , 15 , 96 , 64 , 48 , 14 , 8 , 12 , 242 , 31.8810288416 , 20 , 3.49284983931 , 2.6 , 16.4 , 50.4 , 2.29537926816 , 5.09756796007 , 4.87947596028 , 1.96141077469 , 7 , 652.05 , 1025.82 , 18.3729 , 18.3729 , 0 
6.4245290273 , 6.73199842119 , 6.76647759843 , 7.56505937347 , 6.4245290273 , 5.88734847235 , 6.76647759843 , 6.55486018599 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 56.6809020857 , 117.943476515 , 73.4509240066 , 57.7750282836 , 33.4905512097 , 65.810935092 , 29.8623777822 , 32.3711366249 , 47.1706968295 , 74.6828585211 , 22.3121670776 , 65.810935092 , 21.4277155911 , 43.7854079938 , 31.6695561598 , 71.9044963223 , 28.9392510959 , 1.99845528795 , 163.183660674 , 91.5353219701 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 10.16 , -9.6 , 2.22 , 7 , 28.5714285714 , 57.1428571429 , 0.0 , 14.2857142857 , 100.0 , 0.0 , 1 , 0.0 , 25.0 , 75.0 , 4 , 5 , 48 , 34 , 12 , 4 , 0 , 6 , 104 , 16.0499221182 , 16 , 3.99165796798 , 1.2 , 2.6 , 50.4 , 3.39387427051 , 6.88969116846 , 5.5082463746 , 1.8524481889 , 7 , 474.07 , 896.95 , 19.6399 , 19.7168 , 1 
6.38524854121 , 6.43703279643 , 6.51764947465 , 7.99318757453 , 6.38524854121 , 6.43703279643 , 5.78184519904 , 6.87880313494 , 7.17182303931 , 3.76283533063 , 8.71614067459 , 3.80204085335 , 3.76923917755 , 5.77118561023 , 7.17182303931 , 4.78822357344 , 7.82297700469 , 2.43973600115 , 2.41631966402 , 3.45523555655 , 71.7144010602 , 49.9170119745 , 112.665151245 , 60.396018897 , 68.016880363 , 33.8909969356 , 73.6755953306 , 34.1265313967 , 27.6904135494 , 45.47380668 , 68.016880363 , 46.0188404633 , 72.1751089848 , 22.2104985775 , 20.5650143517 , 30.1127708813 , 189.230386458 , 28.9392510959 , 243.632317479 , 20.6379711178 , 49.14546397 , 15.4201927124 , 276.239410165 , 18.9436937182 , 100.12747443 , 116.349683191 , 1 , 1 , -1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 100.0 , 0.0 , 1 , 12.0 , 12.0 , 75.0 , 8 , 9 , 66 , 44 , 16 , 4 , 0 , 6 , 136 , 21.8036694159 , 22 , 5.50757054729 , 1.2 , 2.6 , 7.6 , 3.70973104932 , 6.81815887787 , 5.18340113742 , 1.67208428817 , 6 , 460.78 , 836.79 , 14.2518 , 15.1245 , 0 
5.64354682576 , 5.77658098829 , 6.00526865586 , 7.17977841847 , 5.64354682576 , 4.01021952281 , 5.97164888159 , 6.15902009712 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 71.6008202611 , 109.913539877 , 56.4215551378 , 64.8931437491 , 38.453544006 , 75.9304092994 , 84.7410920532 , 37.5895836121 , 51.5225319619 , 31.6527866314 , 56.4065437937 , 61.9487478557 , 82.9068750996 , 13.0793632525 , 27.8191593036 , 30.179171459 , 179.165611497 , 157.871220938 , 96.2718920485 , 91.5353219701 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 11.32 , -13.2 , 1.22 , 7 , 14.2857142857 , 71.4285714286 , 0.0 , 14.2857142857 , 50.0 , 50.0 , 2 , 16.0 , 8.0 , 75.0 , 12 , 14 , 78 , 54 , 36 , 10 , 6 , 12 , 196 , 25.9576578296 , 20 , 5.0 , 1.4 , 14.0 , 50.4 , 3.66816536846 , 4.18402795529 , 5.02496831765 , 2.01204852783 , 7 , 664.53 , 977.21 , 18.3729 , 18.3729 , 0 
6.10403088087 , 6.57499649507 , 6.81115280353 , 8.17951276746 , 6.10403088087 , 4.94800723742 , 6.79249192904 , 7.12550370164 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 66.5264845041 , 108.028955373 , 52.8376988755 , 63.8205851224 , 34.2726116558 , 67.2047453186 , 73.6005824667 , 32.941243364 , 44.4157114589 , 27.2147383782 , 49.9668253374 , 54.9823139612 , 72.0331879883 , 12.8659168282 , 22.9573441682 , 26.131814319 , 179.165611497 , 157.871220938 , 96.2718920485 , 20.6379711178 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 9.09 , -11.6 , 0.77 , 6 , 16.6666666667 , 66.6666666667 , 0.0 , 16.6666666667 , 66.0 , 33.0 , 3 , 11.0 , 0.0 , 88.0 , 9 , 12 , 68 , 34 , 34 , 4 , 6 , 2 , 148 , 21.9271521179 , 20 , 5.0 , 1.2 , 2.6 , 10.4 , 5.44585895274 , 3.96500645818 , 4.77182650448 , 2.06978925561 , 6 , 696.08 , 900.28 , 18.3729 , 18.3729 , 1 
5.49818116625 , 5.60490431405 , 5.88850067324 , 7.03980585644 , 5.49818116625 , 3.8405862053 , 5.82974396336 , 6.02377981804 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 72.0816905173 , 109.266436702 , 56.9073655077 , 65.7534729528 , 39.6050376016 , 77.993961874 , 87.1731868915 , 38.5352313015 , 52.8406687759 , 32.3680398974 , 58.4578820673 , 63.7010007886 , 85.3960079795 , 12.9160482887 , 28.3780360622 , 30.8986122235 , 179.165611497 , 157.871220938 , 96.2718920485 , 91.5353219701 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 11.32 , -13.2 , 1.22 , 7 , 14.2857142857 , 71.4285714286 , 0.0 , 14.2857142857 , 0.0 , 66.0 , 3 , 9.0 , 9.0 , 81.0 , 11 , 15 , 88 , 58 , 58 , 20 , 14 , 12 , 250 , 29.9365996733 , 26 , 5.15751878329 , 2.6 , 15.2 , 50.4 , 3.21228212832 , 4.43946029561 , 4.97815364807 , 1.99312211321 , 7 , 660.37 , 967.26 , 18.3729 , 18.3729 , 0 
5.74541749557 , 6.22611777822 , 6.60801895903 , 7.78391835759 , 5.74541749557 , 4.57538179533 , 6.53873383313 , 6.78079172914 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 66.3311247483 , 106.626664655 , 56.1010606242 , 66.0358407896 , 36.3585710252 , 70.5846822954 , 78.633396407 , 34.3002871104 , 47.0459217062 , 28.9151414636 , 53.7923726053 , 57.8778931854 , 76.8018247207 , 11.6611382104 , 24.2220558756 , 27.3983770364 , 179.165611497 , 157.871220938 , 96.2718920485 , 91.5353219701 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 13.38 , -16.4 , 0.26 , 8 , 12.5 , 62.5 , 12.5 , 12.5 , 66.0 , 33.0 , 3 , 12.0 , 0.0 , 87.0 , 8 , 11 , 68 , 50 , 34 , 12 , 6 , 6 , 176 , 23.2422029937 , 28 , 4.99332888295 , 1.4 , 2.8 , 10.4 , 4.04353342272 , 6.20242784975 , 5.20014674944 , 1.94036444271 , 8 , 816.09 , 816.09 , 18.3729 , 18.3729 , 0 
5.02225469098 , 6.06076833903 , 6.49671985173 , 7.15072204342 , 5.02225469098 , 4.65068029585 , 6.49671985173 , 6.85956182316 , 3.76283533063 , 8.04969697752 , 7.17182303931 , 8.86201943995 , 3.80204085335 , 10.4183241269 , 4.78405951685 , 8.04969697752 , 5.98443005789 , 8.14438699425 , 2.25604203603 , 9.98819285506 , 58.3862408333 , 95.7362597962 , 28.9715313126 , 66.4983554614 , 38.2668144518 , 87.687755232 , 69.6983011057 , 89.7054132956 , 32.1203812981 , 99.4164166037 , 59.1354719437 , 87.687755232 , 58.0477453774 , 92.366185391 , 4.65620368555 , 96.7674865075 , 179.165611497 , 296.207549681 , 42.9613112888 , 96.2718920485 , 49.14546397 , 276.239410165 , 33.430200695 , 18.9436937182 , 116.349683191 , 175.242436119 , 1 , -1 , 1 , 14.22 , -17.2 , 0.39 , 9 , 11.1111111111 , 66.6666666667 , 11.1111111111 , 11.1111111111 , 75.0 , 25.0 , 4 , 18.0 , 18.0 , 63.0 , 11 , 15 , 84 , 66 , 72 , 38 , 14 , 14 , 288 , 31.8496467798 , 88 , 8.16904727207 , 2.6 , 9.2 , 10.4 , 2.55375108971 , 7.7110323263 , 4.96544542177 , 1.62158407066 , 9 , 957.75 , 1355.09 , 14.1096 , 14.858 , 0 
4.69263855019 , 4.97609492285 , 5.96614585829 , 6.15623073709 , 4.69263855019 , 3.41439726794 , 5.66606397481 , 6.15623073709 , 3.76283533063 , 7.17182303931 , 8.04969697752 , 3.80204085335 , 8.86201943995 , 10.4183241269 , 4.78405951685 , 5.98443005789 , 8.04969697752 , 2.25604203603 , 8.14438699425 , 9.98819285506 , 70.867914739 , 98.3512625056 , 69.8529888996 , 19.9933351861 , 45.6896520426 , 83.6626787408 , 94.8426485733 , 39.3712479482 , 105.016819151 , 118.496719944 , 70.3199386575 , 69.8578379112 , 94.8426485733 , 1.82947554765 , 113.515588789 , 115.251580677 , 179.165611497 , 157.871220938 , 53.0071506751 , 352.76590627 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 13.96 , -12.2 , 0.87 , 11 , 9.09090909091 , 72.7272727273 , 9.09090909091 , 9.09090909091 , 14.0 , 71.0 , 7 , 25.0 , 25.0 , 50.0 , 8 , 16 , 100 , 70 , 79 , 34 , 18 , 14 , 324 , 35.1425667816 , 32 , 3.55902608401 , 3.8 , 24.8 , 15.2 , 3.19650602284 , 5.71087785528 , 5.30323894226 , 1.11624074757 , 11 , 713.4 , 977.68 , 13.2427 , 17.7924 , 1 
5.48901899644 , 5.54302020463 , 5.76712225665 , 7.15065373211 , 5.48901899644 , 4.76576018715 , 5.76712225665 , 5.99092708606 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 48.6635837858 , 113.308719936 , 77.3828064865 , 62.0248361181 , 40.315448363 , 79.1165595049 , 31.3296740402 , 38.8011155313 , 52.2331940272 , 84.1402396752 , 26.3333811936 , 79.1165595049 , 23.7864029641 , 53.0474298192 , 35.1932266748 , 83.3919149604 , 28.9392510959 , 1.99845528795 , 163.183660674 , 91.5353219701 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 7.8 , -6.1 , 2.8 , 6 , 33.3333333333 , 50.0 , 0.0 , 16.6666666667 , 0.0 , 75.0 , 4 , 16.0 , 8.0 , 75.0 , 12 , 17 , 158 , 64 , 26 , 4 , 0 , 6 , 258 , 48.1019750114 , 80 , 14.8031528173 , 2.6 , 16.4 , 50.4 , 3.55696507675 , 5.35099226831 , 5.04153712605 , 1.43325464705 , 6 , 600.42 , 978.56 , 14.1576 , 16.8299 , 0 
4.07856530671 , 4.58932041638 , 5.72677961921 , 7.29822318877 , 4.07856530671 , 3.39059565751 , 5.3106293189 , 6.20443160613 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 67.7259120625 , 93.1324242983 , 51.1649862401 , 75.1035478236 , 51.0421591665 , 92.459125938 , 95.8543805346 , 41.4437032984 , 52.24105319 , 30.7304516072 , 79.0711061114 , 77.9764091675 , 96.8876092436 , 16.0469025817 , 19.4819686699 , 30.6505987779 , 179.165611497 , 157.871220938 , 96.2718920485 , 32.2857457564 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 14.22 , -17.2 , 0.39 , 9 , 11.1111111111 , 66.6666666667 , 11.1111111111 , 11.1111111111 , 0.0 , 100.0 , 7 , 14.0 , 21.0 , 64.0 , 14 , 24 , 154 , 88 , 80 , 32 , 18 , 14 , 386 , 49.5055552438 , 72 , 8.17312669668 , 2.8 , 21.4 , 50.4 , 1.20658851532 , 6.52970881481 , 5.25119107369 , 1.9956145478 , 9 , 654.9 , 1062.67 , 18.2591 , 18.2591 , 0 
3.85485580236 , 4.34405381585 , 5.61126777245 , 7.19531209873 , 3.85485580236 , 3.39981411235 , 5.11268317001 , 7.19531209873 , 3.76283533063 , 7.17182303931 , 3.81169668962 , 3.80204085335 , 7.31348500251 , 10.9302449287 , 4.78405951685 , 5.98443005789 , 3.81169668962 , 2.25604203603 , 8.57617119216 , 9.66442362916 , 69.1970547532 , 89.1076043892 , 45.7457095093 , 162.7378184 , 54.2406262211 , 96.7553226088 , 20.0750739557 , 42.5723399049 , 74.0713440742 , 116.643672357 , 82.2571320929 , 82.4398154719 , 20.0750739557 , 20.2836270859 , 102.056620926 , 102.152900906 , 179.165611497 , 157.871220938 , 24.3629353863 , 323.647758677 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 10.7 , -10.1 , 1.97 , 8 , 25.0 , 50.0 , 12.5 , 12.5 , 0.0 , 100.0 , 6 , 20.0 , 20.0 , 60.0 , 15 , 28 , 192 , 96 , 68 , 26 , 12 , 14 , 408 , 59.2283715798 , 108 , 19.2613602843 , 3.0 , 21.6 , 50.4 , 1.88667158848 , 7.59436838107 , 5.1643146399 , 1.71000446256 , 8 , 847.62 , 1066.42 , 14.1576 , 14.1576 , 0 
4.10912840778 , 4.59608994595 , 5.70999277449 , 7.27178247623 , 4.10912840778 , 3.37683839889 , 5.30243482605 , 6.17900102672 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 68.0401703267 , 93.6225030105 , 51.3034301989 , 74.8791525205 , 50.8447423645 , 92.3768145019 , 95.9620060836 , 41.56273373 , 52.495121305 , 30.8746903534 , 78.7780894841 , 77.8289257654 , 96.9379121482 , 15.9683307725 , 19.8295912298 , 30.7916293775 , 179.165611497 , 157.871220938 , 96.2718920485 , 32.2857457564 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 14.22 , -17.2 , 0.39 , 9 , 11.1111111111 , 66.6666666667 , 11.1111111111 , 11.1111111111 , 0.0 , 100.0 , 7 , 14.0 , 21.0 , 64.0 , 14 , 24 , 154 , 88 , 80 , 32 , 18 , 14 , 386 , 49.5055552438 , 72 , 8.17312669668 , 2.8 , 21.4 , 50.4 , 1.20658851532 , 6.52970881481 , 5.25119107369 , 1.9956145478 , 9 , 650.96 , 1065.06 , 18.2591 , 18.2591 , 0 
6.41336081049 , 6.78161463782 , 6.86349546146 , 8.28596845386 , 6.41336081049 , 5.99140827252 , 6.86349546146 , 7.0943550247 , 3.80204085335 , 7.17182303931 , 3.76923917755 , 3.76283533063 , 5.77118561023 , 8.71614067459 , 2.43973600115 , 7.17182303931 , 2.41631966402 , 4.78822357344 , 3.45523555655 , 7.82297700469 , 44.6886023994 , 115.424178092 , 75.3439865861 , 57.2965442089 , 33.3449175992 , 65.2883123115 , 25.931236238 , 32.0079503274 , 43.63303438 , 69.5211595407 , 22.3522549546 , 65.2883123115 , 19.7909944138 , 43.0734978101 , 29.0882085841 , 68.1536500751 , 28.9392510959 , 1.99845528795 , 163.183660674 , 20.6379711178 , 15.4201927124 , 276.239410165 , 49.14546397 , 100.12747443 , 116.349683191 , 18.9436937182 , 1 , -1 , 1 , 5.57 , -4.5 , 2.35 , 5 , 40.0 , 40.0 , 0.0 , 20.0 , 0 , 0 , 0 , 0.0 , 20.0 , 80.0 , 10 , 10 , 84 , 30 , 16 , 2 , 0 , 2 , 134 , 25.3495562091 , 42 , 8.23002632641 , 0 , 1.9 , 7.6 , 4.17156527998 , 5.64518577522 , 4.63791152143 , 1.44415601935 , 5 , 0 , 1028.96 , 14.1576 , 15.1245 , 0 
4.79681511866 , 5.532369467 , 6.40795982628 , 7.79471862858 , 4.79681511866 , 4.1724805061 , 6.13204604293 , 6.74761700028 , 3.76283533063 , 7.17182303931 , 8.71614067459 , 3.80204085335 , 5.77118561023 , 3.76923917755 , 4.78405951685 , 5.98443005789 , 7.82297700469 , 2.25604203603 , 3.21349101499 , 3.16314280709 , 63.3220249633 , 97.8459984937 , 53.26770739 , 71.7718386632 , 41.9760705469 , 78.138274286 , 84.0158982122 , 36.2025701864 , 47.6881649737 , 28.7136092845 , 64.0252519955 , 65.0687703168 , 83.4886968999 , 12.6892490884 , 20.8724364824 , 27.9114738348 , 179.165611497 , 157.871220938 , 96.2718920485 , 32.2857457564 , 49.14546397 , 276.239410165 , 15.4201927124 , 18.9436937182 , 116.349683191 , 100.12747443 , 1 , -1 , 1 , 13.38 , -16.4 , 0.26 , 8 , 12.5 , 62.5 , 12.5 , 12.5 , 28.0 , 57.0 , 7 , 0.0 , 10.0 , 90.0 , 10 , 18 , 106 , 72 , 60 , 24 , 10 , 14 , 286 , 35.6595008378 , 50 , 6.0497933849 , 1.6 , 9.0 , 29.6 , 0.765080105446 , 7.67699222182 , 5.20972312382 , 2.20526000383 , 8 , 834.42 , 928.01 , 14.858 , 14.858 , 0 
